codigodanedepartamento,codigodanemunicipio,tipoarea,ano,mes,condicion
81,81794,1,2007,4,2
81,81794,1,2007,4,2
86,86569,1,2004,10,2
86,86569,1,2004,10,2
86,86569,1,2004,10,2
54,5481,1,2003,10,1
54,5481,1,2003,10,1
54,5481,1,2003,10,1
50,504,1,2005,1,1
85,8541,1,2002,11,2
17,17653,1,2005,9,2
13,13244,1,2004,1,1
50,50568,1,2006,6,2
86,86569,1,2004,8,2
13,13001,1,2003,7,2
13,13001,1,2003,7,2
13,13001,1,2003,7,2
13,13001,1,2003,7,2
13,13001,1,2003,7,2
13,13001,1,2003,7,2
18,18753,1,2004,8,2
18,18753,1,2004,8,2
19,19693,1,2003,10,2
47,47189,1,1997,2,1
47,47189,1,1997,2,1
47,47189,1,1997,2,1
47,47189,1,1997,2,1
47,47189,1,1997,2,1
47,47189,1,1997,2,1
47,47189,1,1997,2,1
47,47189,1,1997,2,1
47,47189,1,1997,2,1
81,81736,1,2004,7,1
19,19256,1,2005,2,1
50,50683,1,2005,11,1
18,1841,1,2002,3,2
41,41396,1,1995,3,2
95,95001,1,1996,6,2
95,95001,1,1996,6,2
19,19693,1,2003,5,2
19,19693,1,2003,5,2
95,95001,1,2004,6,2
50,50683,1,2005,1,1
5,5361,1,2006,7,2
19,19256,1,2004,9,1
5,5197,1,2002,12,1
5,5197,1,2002,12,1
54,5481,1,2002,12,2
5,5234,1,2007,11,2
5,5234,1,2007,11,2
52,52378,1,2005,9,1
97,97001,1,2004,7,2
5,566,1,2004,10,2
25,25394,1,2003,6,2
13,1367,1,1992,9,2
17,17042,1,2001,1,1
17,17042,1,2001,1,1
5,566,1,2006,9,2
95,95015,1,2007,8,2
5,589,1,2006,4,1
5,5361,1,2001,10,1
19,19532,1,2006,2,2
5,5361,1,2004,1,1
70,70418,1,2006,3,2
70,70418,1,2006,3,2
70,70418,1,2006,3,2
70,70508,1,2004,5,1
50,50568,1,2006,2,1
68,68615,1,1994,3,2
5,566,1,2005,7,1
18,18001,1,1996,4,2
85,8541,1,2002,2,1
85,8541,1,2002,2,1
85,8541,1,2002,2,1
85,8541,1,2002,2,1
85,8541,1,2002,2,1
5,5045,1,2003,3,1
19,19256,1,2007,12,2
19,19256,1,2007,12,2
19,19256,1,2007,12,2
81,81065,1,2003,12,2
5,5001,2,2001,10,1
5,5789,1,1992,11,1
5,5789,1,1992,11,1
5,5579,1,2007,6,2
50,5045,1,2003,7,1
50,5045,1,2003,7,1
50,5045,1,2003,7,1
5,5001,1,2004,10,1
50,5035,1,2004,11,2
50,5035,1,2004,11,2
50,5035,1,2004,11,2
52,52699,1,2007,8,1
52,52699,1,2007,8,1
52,52699,1,2007,8,1
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
50,5059,1,2008,4,2
5,5318,1,2007,6,1
52,5254,1,2005,6,2
52,5254,1,2005,6,2
52,5254,1,2005,6,2
52,5254,1,2005,6,2
73,73001,1,2005,11,2
73,73001,1,2005,11,2
86,86569,1,2004,5,1
5,5649,1,2006,3,2
52,52621,1,2002,6,1
86,86865,1,2007,9,2
5,5893,1,2001,12,1
81,81794,1,2004,10,1
86,86757,1,2007,6,2
5,5649,1,2003,3,1
52,5254,1,2006,7,2
19,19256,1,2005,9,2
20,20011,1,2004,6,1
86,86757,1,2003,2,1
81,81794,1,2005,7,2
81,81794,1,2005,7,2
81,81794,1,2005,7,2
50,50711,1,2006,11,1
50,50711,1,2006,11,1
50,50711,1,2006,11,1
23,23807,1,2005,3,2
19,19821,1,2005,4,2
19,19821,1,2005,4,2
19,19821,1,2005,4,2
19,19821,1,2005,4,2
73,73555,1,2006,3,2
73,73555,1,2006,3,2
52,52678,1,2006,1,1
68,68081,1,1994,2,2
68,68081,1,1994,2,2
68,68081,1,1994,2,2
68,68081,1,1994,2,2
68,68081,1,1994,2,2
68,68081,1,1994,2,2
68,68081,1,1994,2,2
18,18001,1,2008,3,2
18,18753,1,1996,1,2
52,52079,1,2007,8,2
52,52079,1,2007,8,2
52,52079,1,2007,8,2
52,52079,1,2007,8,2
52,52079,1,2007,8,2
5,5604,1,2002,9,2
5,5604,1,2002,9,2
17,17614,1,2003,1,1
17,17614,1,2003,1,1
5,589,1,2002,9,1
5,5649,1,2006,7,2
5,5652,1,2003,8,1
5,5361,1,2008,3,2
81,81065,1,2004,2,1
5,5652,1,2004,6,1
5,5652,1,2004,6,1
81,81065,1,2007,3,2
86,86569,1,2001,11,2
85,85136,1,2007,9,2
85,85136,1,2007,9,2
19,19693,1,2001,10,1
19,19693,1,2001,10,1
17,17662,1,2005,7,2
13,1316,1,2005,9,2
13,13244,1,2006,1,2
13,13894,1,2002,12,1
50,5035,1,2007,7,2
50,50711,1,2005,7,1
68,6878,1,2002,3,1
68,6878,1,2002,3,1
54,54206,1,2003,1,1
13,13244,1,2006,5,2
63,63212,1,2003,5,1
63,63212,1,2003,5,1
18,18001,1,2002,4,2
5,5649,1,2002,8,2
5,5649,1,2002,8,2
5,5649,1,2002,8,2
5,5649,1,2002,8,2
73,73555,1,2006,12,2
73,73555,1,2006,12,2
25,25339,1,2005,9,1
68,68296,1,2003,10,2
97,97161,1,2006,5,2
5,5361,1,2008,1,2
5,5361,1,2008,1,2
50,5037,1,2008,2,2
50,5037,1,2008,2,2
86,86569,1,2004,2,2
41,41078,1,2008,3,2
70,70473,1,2002,10,1
52,52699,1,2008,3,1
50,5035,1,2004,7,2
5,5604,1,1997,6,1
41,4102,1,1991,10,2
41,4102,1,1991,10,2
19,19693,1,2003,10,2
5,5649,1,2005,6,1
5,5649,1,2005,6,1
5,579,1,2006,7,1
13,13006,2,1996,1,1
50,50683,1,2004,12,2
50,50683,1,2004,12,2
5,5652,1,2005,4,2
5,5652,1,2005,4,2
19,19693,1,2003,10,2
41,41551,1,2002,11,1
41,41551,1,2002,11,1
5,5055,1,2004,6,2
5,5055,1,2004,6,2
18,1841,1,2008,2,2
81,81794,1,2008,1,2
50,5059,1,2007,11,2
50,5059,1,2007,11,2
50,5059,1,2007,11,2
50,5059,1,2007,11,2
18,18753,1,2004,3,2
5,5756,1,2005,11,2
81,813,1,2006,4,1
81,813,1,2006,4,1
54,548,1,2003,10,2
50,50001,1,2007,3,1
50,50001,1,2007,3,1
50,50001,1,2007,3,1
50,50001,1,2007,3,1
50,50001,1,2007,3,1
5,5483,1,2008,1,2
19,191,1,2002,8,2
19,191,1,2002,8,2
19,191,1,2002,8,2
19,191,1,2002,8,2
5,54,1,2006,8,1
5,54,1,2006,8,1
5,54,1,2006,8,1
5,54,1,2006,8,1
5,5031,1,2006,4,2
95,95001,1,1996,10,2
95,95001,1,1996,10,2
95,95001,1,1996,10,2
95,95001,1,1996,10,2
95,95001,1,1996,10,2
95,95001,1,1996,10,2
95,95001,1,1996,10,2
5,5579,1,2006,3,2
5,5579,1,2006,3,2
5,5579,1,2006,3,2
25,25019,1,2002,7,1
68,68755,1,199,1,1
13,13473,1,2007,8,2
13,13473,1,2007,8,2
13,13473,1,2007,8,2
13,13473,1,2007,8,2
13,13473,1,2007,8,2
13,13473,1,2007,8,2
13,13473,1,2007,8,2
13,13473,1,2007,8,2
86,86001,1,2003,10,2
5,5361,1,2004,10,2
5,5361,1,2004,10,2
5,5361,1,2004,10,2
5,5361,1,2004,10,2
17,17662,1,2006,8,2
25,25851,1,2003,6,2
25,25851,1,2003,6,2
25,25851,1,2003,6,2
81,81794,1,2007,8,2
18,1846,1,2002,5,1
81,81794,1,2004,3,1
54,5481,1,2003,2,1
54,5481,1,2003,2,1
54,5481,1,2003,2,1
54,5481,1,2003,2,1
5,566,1,2004,11,1
54,54206,1,2002,8,2
25,25258,1,2003,6,2
50,50251,1,1996,11,2
50,50251,1,1996,11,2
50,50251,1,1996,11,2
13,13657,1,2007,3,1
81,81794,1,2008,1,2
81,81794,1,2008,1,2
81,81794,1,2008,1,2
81,81794,1,2008,1,2
50,5037,1,2007,2,1
5,5887,1,2007,12,1
20,20517,1,1994,3,1
50,5037,1,2007,9,2
50,5037,1,2007,9,2
50,5037,1,2007,9,2
50,5037,1,2007,9,2
50,5037,1,2007,9,2
73,73217,1,2006,5,2
13,13688,1,2006,6,2
13,13688,1,2006,6,2
5,525,1,2001,6,1
41,41001,1,2005,1,2
41,41001,1,2005,1,2
73,73124,1,2004,7,2
73,73124,1,2004,7,2
73,73124,1,2004,7,2
73,73124,1,2004,7,2
13,13657,1,2006,8,1
13,13657,1,2006,8,2
13,13657,1,2006,8,2
23,23001,1,2005,2,2
18,1841,1,2006,4,1
18,1841,1,2006,4,1
5,579,1,2006,6,1
5,5055,1,2004,1,1
5,5055,1,2004,1,1
5,5649,1,2003,4,1
5,5234,1,2007,9,2
5,5001,2,1999,3,1
5,5001,2,1999,3,1
86,86885,1,2005,7,2
63,63548,1,2007,7,2
63,63548,1,2007,7,2
63,63548,1,2007,7,2
81,81001,1,2003,2,1
41,4102,1,2006,9,2
5,5045,1,1998,4,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,5736,1,2006,8,2
5,567,1,2003,9,1
5,567,1,2003,9,1
17,17662,1,2005,7,2
17,17662,1,2005,7,2
13,1367,1,2007,7,2
5,504,1,2006,4,2
5,5148,1,2007,3,1
50,5059,1,2008,2,2
50,5059,1,2008,2,2
44,4465,1,2006,3,2
44,4465,1,2006,3,2
50,50711,1,2008,4,2
81,81794,1,2005,10,2
81,81794,1,2005,10,2
81,81794,1,2005,10,2
81,81794,1,2005,10,2
25,25398,1,2,3,2
25,25398,1,2,3,2
25,25398,1,2,3,2
25,25398,1,2,3,2
25,25398,1,2,3,2
25,25398,1,2,3,2
25,25398,1,2,3,2
25,25398,1,2,3,2
25,25398,1,2,3,2
13,13244,1,2003,2,1
18,18592,1,2007,4,2
5,5004,1,2005,4,2
50,5035,1,2008,3,2
73,73043,1,2002,12,1
73,73043,1,2002,12,1
5,5197,1,2004,5,2
85,85315,1,1998,2,2
85,85315,1,1998,2,2
85,85315,1,1998,2,2
85,85315,1,1998,2,2
5,5649,1,2007,2,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
81,81794,1,2007,1,2
86,86569,1,2004,10,1
5,5649,1,2005,1,2
5,5649,1,2005,1,2
52,52233,1,2006,4,2
17,17662,1,2005,2,2
73,73236,1,2006,4,2
5,5756,1,2007,2,2
18,1846,1,2003,9,2
5,5847,1,2006,12,2
18,18753,1,2007,9,2
86,86885,1,2003,3,1
17,17662,1,2007,4,2
18,1841,1,2005,5,2
5,579,1,2003,6,1
19,19821,1,2004,6,2
19,19821,1,2004,6,2
18,18756,1,2001,6,1
17,17662,1,2003,10,2
17,17662,1,2003,10,2
23,2358,1,2006,9,2
23,2358,1,2006,9,2
68,68655,1,2001,6,1
18,18592,1,2006,11,2
19,19743,1,2001,7,1
73,73555,1,2005,11,2
73,73555,1,2005,11,2
73,73555,1,2005,11,2
50,5033,1,2004,1,2
50,5033,1,2004,1,2
18,1815,1,2005,8,1
18,1815,1,2005,8,1
18,1815,1,2005,8,1
54,54398,1,2007,3,2
5,5055,1,2005,5,1
18,18205,1,2003,4,2
18,18205,1,2003,4,2
5,5001,2,1998,8,1
5,5001,2,1998,8,1
5,5197,1,2003,6,1
5,5887,1,2006,11,2
5,5887,1,2006,11,2
5,5887,1,2006,11,2
5,5887,1,2006,11,2
5,5887,1,2006,11,2
18,18001,1,1991,2,2
18,18001,1,1991,2,2
52,52079,1,2008,2,2
18,18247,1,2004,12,2
5,5197,1,2004,1,2
54,54344,1,2006,3,2
54,54344,1,2006,3,2
54,54344,1,2006,3,2
54,54344,1,2005,3,2
54,54344,1,2005,3,2
54,54344,1,2005,3,2
54,54344,1,2005,3,2
54,54344,1,2005,3,2
54,54344,1,2005,3,2
54,54344,1,2005,3,2
76,76275,1,2006,12,2
76,76275,1,2006,12,2
76,76275,1,2006,12,2
23,2358,1,2007,10,2
18,18001,1,2007,3,2
5,5197,1,2004,4,1
5,5148,1,2,2,2
50,50006,1,2002,11,2
50,50006,1,2002,11,2
50,50006,1,2002,11,2
50,50683,1,2003,4,1
18,18247,1,2002,10,2
18,1815,2,2,10,2
23,23807,1,2005,2,2
23,23807,1,1994,1,2
97,97001,1,2004,4,2
81,81794,1,2007,4,2
5,5652,1,2002,5,2
20,20238,1,2003,4,1
5,5495,1,1993,5,2
68,68081,2,1995,5,2
68,68081,2,1995,5,2
68,68081,2,1995,5,2
68,68081,2,1995,5,2
50,50711,1,2003,10,1
5,5652,1,2003,10,1
25,25019,1,2002,6,1
76,76275,1,2004,9,2
73,73168,1,2006,1,2
73,73168,1,2006,1,2
95,95001,1,2007,2,1
95,95001,1,2007,2,1
95,95001,1,2007,2,1
18,1841,1,2007,5,2
18,1841,1,2007,5,2
18,18753,1,2007,3,2
68,68655,1,2001,1,1
50,5035,1,2007,2,2
54,548,1,2008,3,2
11,11001,1,1996,11,2
50,50711,1,2008,3,2
5,5736,1,2002,9,1
81,81001,1,2005,12,1
52,52612,1,2007,4,1
20,20045,1,2006,1,2
20,20045,1,2006,1,2
81,81794,1,2004,10,2
17,17662,1,2006,5,2
17,17495,1,2005,4,2
17,17495,1,2005,4,2
54,5481,1,2004,4,1
54,548,1,2007,5,2
13,13654,1,2006,7,1
5,5361,1,2008,3,2
54,5481,1,2005,5,1
5,531,1,2005,6,1
5,531,1,2005,6,1
18,18094,1,2003,1,2
50,50683,1,2004,10,1
50,50683,1,2004,10,1
5,5649,1,2004,1,2
5,5652,1,2004,11,2
5,566,1,2005,10,2
5,5652,1,2005,5,2
5,5652,1,2005,5,2
5,525,1,2001,9,1
5,5313,1,2003,2,2
5,5313,1,2003,2,2
13,13244,1,2005,2,2
52,52227,1,2007,8,2
52,52227,1,2007,8,2
52,52227,1,2007,8,2
5,566,1,2003,4,1
76,7652,1,2007,5,2
76,7652,1,2007,5,2
76,7652,1,2007,5,2
50,50711,1,2005,7,1
17,17662,1,2006,4,2
17,17662,1,2006,4,2
17,17662,1,2006,4,2
17,17662,1,2006,4,2
17,17662,1,2006,4,2
17,17662,1,2006,4,2
17,17662,1,2006,4,2
13,1367,1,2007,12,2
13,1367,1,2007,12,2
13,1367,1,2007,12,2
17,17013,1,2004,12,2
17,17013,1,2004,12,2
27,27372,1,2007,9,2
5,5055,1,2002,5,2
5,5055,1,2002,5,2
5,5055,1,2002,5,2
23,23807,1,2004,9,2
25,25862,1,2004,1,1
25,25862,1,2004,1,1
25,25019,1,2002,8,1
25,25019,1,2002,8,1
5,5649,1,2004,9,2
5,5649,1,2004,9,2
19,19701,1,2003,12,1
18,18753,1,2004,12,1
54,5425,1,2002,3,1
86,86865,1,2006,8,2
86,86865,1,2006,8,2
86,86865,1,2006,8,2
86,86865,1,2006,8,2
5,5697,1,2003,1,1
5,5697,1,2003,1,1
5,5697,1,2003,1,1
13,1367,1,1991,6,2
13,1367,1,1991,6,2
73,73675,1,2006,1,2
13,13074,1,2005,5,1
5,5197,1,2004,7,1
50,50711,1,2004,5,1
5,566,1,2004,9,1
25,25649,1,2002,6,1
68,68745,1,199,10,2
19,19821,1,1999,5,1
5,5361,1,2006,4,2
5,5837,1,1997,7,2
5,5004,1,2005,4,2
52,52612,1,2007,7,1
52,52612,1,2007,7,1
52,52612,1,2007,7,1
73,73624,1,2006,5,2
73,73624,1,2006,5,2
73,73624,1,2006,5,2
73,73624,1,2006,5,2
73,73624,1,2006,5,2
50,50711,1,2005,7,1
17,17662,1,2004,5,2
5,5604,1,2005,5,2
5,5604,1,2005,5,2
5,5604,1,2005,5,2
52,52356,1,2005,8,2
52,52356,1,2005,8,2
52,52356,1,2005,8,2
52,52356,1,2005,8,2
13,13688,1,2005,1,2
73,73873,1,2008,4,2
73,73873,1,2008,4,2
5,5887,1,2003,8,2
5,5887,1,2003,8,2
5,5172,1,1996,1,1
5,5172,1,1996,1,1
5,5172,1,1996,1,1
41,4102,1,1992,2,2
41,4102,1,1992,2,2
41,4102,1,2006,10,2
41,4102,1,2006,10,2
81,81794,2,1993,10,1
19,19256,1,2005,8,2
19,19256,1,2005,8,2
18,1841,1,2008,3,2
76,76364,1,2003,7,1
20,20517,1,1994,3,1
41,4102,2,2005,10,2
41,4102,2,2005,10,1
41,4102,2,2005,10,1
41,4102,2,2005,10,1
41,4102,2,2005,10,2
41,4102,2,2005,10,1
23,2358,1,2004,6,1
23,2358,1,2004,6,1
18,1841,1,2008,2,2
18,1841,1,2008,2,2
18,1841,1,2008,2,2
18,1841,1,2008,2,2
54,54206,1,2007,9,2
5,5649,1,2007,5,2
19,19701,1,2006,2,2
19,19701,1,2006,2,2
5,5021,1,2002,7,2
5,5021,1,2002,7,1
5,5887,1,2006,11,1
5,5895,1,2004,6,1
68,68001,2,1999,9,1
68,68001,2,1999,9,1
68,68001,2,1999,9,1
5,5895,1,2002,6,2
73,73168,1,2007,5,2
73,73168,1,2007,5,2
73,73168,1,2007,5,2
73,73168,1,2007,5,2
73,73168,1,2007,5,2
5,589,1,2001,7,1
73,73168,1,2006,1,2
73,73168,1,2007,1,2
73,73168,1,2007,1,2
73,73168,1,2007,1,2
73,73168,1,2007,1,2
73,73168,1,2007,1,2
73,73168,1,2007,1,2
68,68655,1,2002,12,1
15,15518,1,2005,9,2
15,15518,1,2005,9,2
15,15518,1,2005,9,2
18,1841,1,2004,1,2
18,1841,1,2004,1,2
18,1841,1,2004,1,2
5,5604,1,2006,8,1
54,5472,1,2006,5,1
73,73616,1,2007,8,1
73,73616,1,2007,8,1
73,73616,1,2007,8,1
23,2358,1,2004,4,1
13,13244,1,2004,1,1
13,13244,1,2004,1,1
81,81591,1,2005,9,2
81,81591,1,2005,9,2
54,54344,1,2006,1,2
50,5033,1,2004,4,2
41,4102,1,2005,3,2
13,13244,1,2004,7,2
73,73168,1,2002,11,1
50,50711,1,2008,2,2
5,5483,1,2006,9,2
41,41359,1,2006,11,2
68,6878,1,2002,3,2
73,73616,1,2004,10,2
73,73616,1,2004,10,2
50,5059,1,2006,9,2
50,5059,1,2006,9,2
50,5059,1,2006,9,2
23,2358,1,2005,12,2
73,73622,1,2007,8,2
5,5361,1,2005,8,2
18,18753,1,2006,12,2
5,5234,1,2007,4,1
18,18592,1,2007,3,2
20,2077,1,2002,8,1
95,95025,1,2004,1,2
95,95025,1,2004,1,2
20,2055,1,2005,3,2
20,2055,1,2005,3,2
54,5467,1,2002,2,2
54,5467,1,2002,2,2
5,5837,1,1996,11,2
81,81794,1,2007,2,2
81,81794,1,2007,2,2
81,81794,1,2007,2,2
5,5543,1,2005,5,2
18,1815,1,2004,9,2
17,17662,1,2006,2,2
68,68235,1,2,1,1
19,19256,1,2004,3,1
19,19256,1,2004,3,1
19,19256,1,2004,3,1
18,1815,1,2004,10,2
18,1815,1,2004,10,2
18,1815,1,2004,10,2
18,1815,1,2004,10,2
5,5234,1,2007,9,2
52,5254,1,2006,10,1
50,5027,1,2004,1,1
52,52612,1,2007,11,2
52,52612,1,2007,11,2
52,52612,1,2007,11,2
52,52612,1,2007,11,2
13,13244,1,2005,10,2
13,13244,1,2005,10,2
13,13244,1,2005,10,2
18,18753,1,2006,9,2
50,50711,1,2008,5,2
50,50711,1,2008,5,2
50,50711,1,2008,5,2
23,23807,1,2005,3,2
23,23807,1,2005,3,2
54,5425,1,2004,9,2
54,5481,1,2008,5,2
54,5481,1,2008,5,2
54,5481,1,2008,5,2
54,5481,1,2008,5,2
54,5481,1,2008,5,2
5,5148,1,2006,6,1
5,5001,2,2002,5,1
18,1815,1,2004,5,2
19,19698,1,2006,8,2
19,19698,1,2006,8,2
19,19698,1,2006,8,2
19,19698,1,2006,8,2
19,19698,1,2006,8,2
19,19698,1,2006,8,2
5,579,1,2005,11,1
5,5847,1,2003,6,2
52,52079,1,2007,3,2
52,52079,1,2007,3,2
52,52079,1,2007,3,2
52,52079,1,2007,3,2
17,17013,1,2006,5,1
50,5059,1,2005,6,2
73,73168,1,2006,11,2
73,73168,1,2006,11,2
73,73168,1,2006,11,2
73,73168,1,2006,11,2
13,13654,1,2005,4,1
13,13654,1,2005,4,1
5,5649,1,2004,2,2
5,5044,1,199,9,2
5,5044,1,199,9,2
5,5044,1,199,9,2
5,5044,1,199,9,2
5,5044,1,199,9,2
5,5044,1,199,9,2
5,5044,1,199,9,2
5,5313,1,2005,12,2
5,5313,1,2005,12,2
18,1841,1,2002,2,1
18,1841,1,2002,2,1
18,1841,1,2002,2,1
19,1905,1,2007,4,2
50,50577,1,2003,10,2
50,50577,1,2003,10,2
50,50577,1,2003,10,2
50,50577,1,2003,10,2
18,1841,1,2002,5,2
50,5059,1,2003,11,2
18,1841,1,2004,3,2
18,1841,1,2004,3,2
18,1841,1,2004,3,2
18,1841,1,2004,3,2
13,13244,1,2005,11,1
5,5361,1,2003,11,1
5,5361,1,2003,11,1
19,1913,1,2001,7,1
20,20517,1,2005,2,2
20,20517,1,2005,2,2
5,5615,1,2007,9,1
5,5483,1,2,7,1
5,5893,1,1996,9,1
5,5893,1,1996,9,1
5,5893,1,1996,9,1
5,5893,1,1996,9,1
5,5893,1,1996,9,1
50,50313,1,1998,9,1
5,5197,1,2,7,1
73,73616,1,2007,6,2
73,73616,1,2007,6,2
41,41206,1,2008,4,1
41,41206,1,2008,4,1
54,5481,1,2005,10,2
54,5481,1,2005,10,2
5,5197,1,2003,5,1
19,19701,1,2003,10,2
19,19701,1,2003,10,2
19,19701,1,2003,10,2
19,19701,1,2003,10,2
19,19701,1,2003,10,2
19,19701,1,2003,10,2
50,5059,1,2003,9,2
5,5649,1,2003,11,1
19,19137,1,2004,2,2
19,19137,1,2004,2,2
17,17614,1,2006,3,2
25,25867,1,2002,2,2
25,2512,1,2,4,2
25,2512,1,2,4,2
25,2512,1,2,4,2
25,2512,1,2,4,2
54,54001,2,2,2,1
54,54001,2,2,2,1
54,54001,2,2,2,1
54,54206,1,2007,10,2
5,5055,1,2005,5,1
13,13244,1,2005,4,2
13,13244,1,2005,4,2
41,41001,1,2005,2,2
41,41001,1,2005,2,2
41,41001,1,2005,2,2
5,5847,1,2003,7,2
52,5254,1,2006,6,1
18,1815,1,1996,6,1
18,1815,1,1996,6,1
18,1815,1,1996,6,2
18,1815,1,1996,6,1
18,1815,1,1996,6,1
18,1815,1,1996,6,1
18,1815,1,1996,6,1
18,1815,1,1996,6,1
18,1815,1,1996,6,1
18,1815,1,1996,6,1
5,5234,1,2003,9,2
50,50711,1,2006,1,1
50,50711,1,2006,1,1
54,5425,1,2007,8,2
5,525,1,2004,2,1
5,5649,1,2004,5,2
23,2358,1,2006,9,2
19,19142,1,2005,6,1
19,19142,1,2005,6,1
27,27615,1,2002,10,1
27,27615,1,2002,10,1
27,27615,1,2002,10,1
68,68081,1,1997,5,2
81,81794,1,2007,8,2
81,81794,1,2007,8,2
54,548,1,2002,5,2
54,548,1,2002,5,2
54,548,1,2002,5,2
54,548,1,2002,5,2
68,68655,1,2005,5,2
68,68655,1,2005,5,2
5,5361,1,2004,9,1
50,5037,1,2006,12,2
41,41206,1,2003,9,2
41,41206,1,2003,9,2
41,41206,1,2003,9,2
41,41206,1,2003,9,2
5,579,1,2006,1,1
86,8632,1,2003,6,2
5,525,1,2002,11,1
54,5467,1,2002,7,2
5,5887,1,2003,9,2
17,17662,1,2006,9,2
73,73622,1,2004,4,2
73,73622,1,2004,4,2
73,73622,1,2004,4,2
73,73622,1,2004,4,2
73,73622,1,2004,4,2
73,73622,1,2004,4,2
18,18753,1,2005,4,2
5,5042,1,1996,6,2
18,18753,1,2007,3,2
50,50287,1,2004,3,1
5,5361,1,2007,10,2
5,5361,1,2007,10,2
50,50711,1,2004,3,1
50,50711,1,2004,3,1
19,19455,1,1993,11,2
5,566,1,2003,1,2
5,5652,1,2004,6,1
5,5652,1,2004,6,1
5,5887,1,2001,12,1
81,81591,1,2006,2,1
81,81065,1,2008,5,2
81,81065,1,2008,5,2
18,18256,1,2004,1,1
50,50711,1,2007,4,1
76,76111,1,2007,1,2
41,4102,1,2005,10,1
76,76111,1,2007,1,2
76,76111,1,2007,1,2
76,76111,1,2007,1,2
52,52227,1,2006,9,1
81,81065,1,2,6,2
81,81065,1,2,6,2
81,81065,1,2,6,2
18,18753,2,2008,2,1
5,5667,1,2005,5,2
94,94001,1,2006,5,1
94,94001,1,2006,5,1
54,5472,1,2002,2,1
17,17662,1,2005,8,2
68,68615,1,1993,9,2
68,68615,1,1993,9,2
68,68615,1,1993,9,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
50,50711,1,2005,2,2
5,525,1,1992,2,1
13,1367,1,2005,5,2
13,1367,1,2005,5,2
13,1367,1,2005,5,2
15,15518,1,1995,7,2
5,504,1,2007,3,2
68,68344,1,2007,12,2
13,1367,1,1994,5,1
13,13244,1,2005,10,2
13,13244,1,2005,10,2
5,5895,1,1998,8,1
5,5895,1,1998,8,1
5,5895,1,1998,8,1
5,5895,1,1998,8,1
5,5895,1,1998,8,1
81,81736,1,2,10,1
52,52233,1,2007,7,1
81,81065,1,2004,7,2
5,5652,1,2005,3,1
5,5652,1,2005,3,1
5,5652,1,2005,3,1
23,2358,1,2007,6,1
54,548,1,2005,7,2
19,19821,1,2004,3,2
19,19075,1,2003,10,1
73,73555,1,2006,4,2
73,73555,1,2006,4,2
13,13667,1,1994,10,2
13,13667,1,1994,10,2
13,13667,1,1994,10,2
13,13667,1,1994,10,2
18,18479,1,2003,11,2
19,1929,1,2003,4,1
13,13244,1,2005,9,2
13,13744,1,2002,3,1
52,52079,1,2005,11,1
52,52079,1,2005,11,1
68,68444,1,2001,6,2
50,50711,1,2006,2,2
50,50711,1,2006,2,2
5,5837,1,2004,7,1
18,18753,1,2007,9,2
76,76616,1,2,1,1
76,76616,1,2,1,1
76,76616,1,2,1,1
11,11001,2,2007,1,1
18,18753,1,2007,9,2
18,18753,1,2007,9,2
17,1738,2,2004,7,1
17,1738,2,2004,7,1
17,1738,2,2004,7,1
52,52227,2,2002,8,1
52,52227,2,2002,8,1
5,5197,1,2005,7,2
5,5197,1,2005,7,2
5,5197,1,2005,7,2
54,5472,1,2005,11,2
54,5472,1,2005,11,2
50,5035,1,2004,10,2
50,5035,1,2004,10,2
50,5035,1,2004,10,2
5,504,1,2005,12,2
20,2071,1,1996,4,2
5,5361,1,2004,7,2
5,5361,1,2004,7,2
54,548,1,2007,6,2
50,5033,1,2004,1,2
13,13473,1,2008,3,2
41,41378,1,2002,7,1
41,41378,1,2002,7,1
41,41378,1,2002,7,1
41,41378,1,2002,7,1
5,5847,1,2004,5,1
73,73555,1,2007,5,2
18,18753,1,2006,3,2
18,18753,1,2006,3,2
18,18753,1,2006,3,2
18,18753,1,2006,3,2
18,18753,1,2006,3,2
18,18753,1,2006,3,2
17,17662,1,2006,9,1
50,50711,1,2005,6,1
81,81794,1,2003,4,1
19,19001,1,2007,11,2
19,19001,1,2007,11,2
50,5027,1,2004,4,1
